Median_House_Value,Latitude,Longitude
72200,39.51,-121.52
57600,39.51,-121.55
58300,39.51,-121.55
51700,39.51,-121.55
57900,39.51,-121.56
53100,39.51,-121.56
56100,39.5,-121.57
58000,39.52,-121.58
56700,39.51,-121.58
57600,39.5,-121.58
63300,39.5,-121.62
59800,39.52,-121.61
65200,39.53,-121.65
42500,39.48,-121.57
45100,39.5,-121.55
39400,39.5,-121.54
50300,39.49,-121.53
53800,39.48,-121.54
53900,39.47,-121.54
41800,39.48,-121.55
88900,39.49,-121.49
82600,39.5,-121.52
63600,39.49,-121.52
59400,39.48,-121.52
60600,39.45,-121.55
57100,39.44,-121.53
49000,39.44,-121.55
80400,39.43,-121.52
96200,39.4,-121.46
60000,39.39,-121.39
61300,39.33,-121.54
73800,39.39,-121.59
86300,39.37,-121.67
86400,39.35,-121.65
84600,39.34,-121.67
73500,39.32,-121.65
56200,39.36,-121.69
57000,39.37,-121.7
63900,39.36,-121.7
56000,39.36,-121.7
63000,39.36,-121.69
85500,39.38,-121.74
81300,39.33,-121.8
57600,39.42,-121.71
59400,39.41,-121.71
81900,39.4,-121.75
82100,39.48,-121.79
116000,38.15,-120.46
116100,38.12,-120.55
94900,38.09,-120.56
92200,38.07,-120.55
79900,38.07,-120.54
133000,37.97,-120.67
122600,38.09,-120.46
90400,38.24,-120.79
93200,38.2,-120.9
125900,38.16,-120.88
133100,38.11,-120.91
130600,38.12,-120.76
104000,38.28,-120.65
101600,38.24,-120.72
92600,38.19,-120.67
122300,38.2,-120.57
112500,38.25,-120.43
86600,38.39,-120.56
77400,38.41,-120.54
91900,38.42,-120.42
100900,38.33,-120.41
94700,38.31,-120.55
84800,38.35,-120.57
139900,38.21,-120.36
121400,38.23,-120.34
155800,38.26,-120.33
111500,38.25,-120.34
123500,38.23,-120.37
113700,38.25,-120.37
103800,38.29,-120.27
108300,38.31,-120.27
77500,38.42,-120.19
65800,39.03,-121.91
67500,38.99,-122
59200,39,-122.13
72000,39.15,-121.99
92800,39.22,-122.04
112500,39.25,-122.08
75000,39.1,-122.33
108000,39.15,-122.2
65500,39.13,-122.09
61500,39.34,-122.05
62700,39.31,-122.17
68800,39.3,-122.51
69100,39.21,-122.01
75800,39.21,-122.01
75000,39.21,-122.01
112500,39.3,-121.96
192400,38.03,-121.65
209400,38.03,-121.63
183800,38.04,-121.63
189100,38,-121.73
156500,38,-121.72
168800,37.98,-121.72
162800,37.98,-121.68
172900,37.98,-121.7
129700,37.99,-121.71
213500,37.99,-121.67
119400,37.93,-121.68
131100,37.94,-121.7
125400,37.95,-121.69
151400,37.96,-121.7
263100,37.93,-121.66
187100,37.91,-121.7
156700,37.93,-121.7
186300,37.95,-121.74
152500,37.93,-121.7
241400,37.91,-121.6
340900,37.9,-121.6
154400,37.86,-121.61
253900,37.85,-121.64
109400,38.01,-121.8
105100,38.01,-121.81
128500,38.01,-121.81
93800,38.02,-121.82
99100,38.01,-121.82
96400,38.01,-121.82
127000,38.01,-121.82
87500,38.02,-121.84
133900,38.01,-121.78
146800,38.01,-121.79
124700,38,-121.79
110200,38.01,-121.8
130800,38.01,-121.8
174500,38,-121.78
168100,38.01,-121.77
170400,37.99,-121.81
150800,37.99,-121.81
165200,37.98,-121.82
93500,38.01,-121.82
113400,38,-121.82
97300,38,-121.81
131000,38,-121.82
133400,38,-121.85
1.00E+05,38,-121.85
103600,38,-121.83
145300,38,-121.83
152400,37.99,-121.83
145900,37.99,-121.83
142500,37.99,-121.83
75800,38,-121.83
126100,37.99,-121.84
142600,37.99,-121.84
164700,37.99,-121.83
108500,38,-121.79
178600,37.99,-121.79
164700,37.99,-121.79
122500,38,-121.8
179500,37.99,-121.8
205100,37.99,-121.77
158600,38.03,-121.88
90200,38.04,-121.9
67500,38.04,-121.86
99400,38.02,-121.87
101400,38.03,-121.88
87700,38.03,-121.9
87000,38.02,-121.88
94600,38.02,-121.89
181800,38.02,-121.9
117800,38.02,-121.87
140300,38,-121.88
150000,38.01,-121.88
134400,38.01,-121.89
151900,38,-121.88
165200,38,-121.86
161700,38,-121.86
170500,37.99,-121.89
174200,37.99,-121.88
144100,38,-121.87
163900,37.99,-121.87
103900,38.01,-121.89
122200,38.02,-121.9
136000,38.01,-121.9
156500,38.02,-121.92
99200,38.01,-121.89
110600,38.01,-121.9
162200,38,-121.9
177500,38,-121.9
166000,38.01,-121.92
160800,38.01,-121.93
154800,38.02,-121.93
143100,38.03,-121.95
87100,38.03,-121.94
95300,38.02,-121.96
100700,38.02,-121.95
113900,38.02,-121.94
100200,38.03,-121.92
125000,38.02,-121.92
129800,38.02,-121.91
83500,38.04,-121.97
139800,38.03,-121.97
98500,38.05,-121.98
156900,38.02,-122.02
165900,38.03,-122
133900,38.02,-122.14
225000,38.03,-122.14
166000,38.02,-122.13
144800,38.01,-122.13
178300,38.01,-122.14
139300,38.01,-122.13
150800,38,-122.13
196100,38.02,-122.16
116100,38.01,-122.11
129400,38.01,-122.11
166400,38,-122.12
126500,38.01,-122.12
135700,38.01,-122.12
172400,38.01,-122.12
113700,38.02,-122.09
159700,38.02,-122.1
156300,38,-122.07
204200,38,-122.09
212600,38,-122.11
199900,37.99,-122.08
205400,37.99,-122.09
206700,37.99,-122.11
287700,37.99,-122.11
245200,37.97,-122.08
294100,37.97,-122.09
297300,37.98,-122.11
211000,37.98,-122.09
225400,37.99,-122.12
269600,37.97,-122.1
228200,37.96,-122.1
235500,37.96,-122.1
166900,37.99,-122.07
186100,37.98,-122.07
211800,37.97,-122.07
197100,37.96,-122.07
189600,37.96,-122.06
266000,37.96,-122.08
186400,37.95,-122.06
190000,37.95,-122.07
243000,37.95,-122.08
235600,37.95,-122.08
196200,37.96,-122.07
182000,37.96,-122.06
169400,37.95,-122.05
179300,37.94,-122.05
235700,37.94,-122.06
205100,37.94,-122.07
220800,37.94,-122.07
233200,37.93,-122.08
232100,37.94,-122.08
265700,37.94,-122.07
247900,37.95,-122.09
273200,37.94,-122.09
91100,38,-122.04
134500,37.99,-122.04
136200,37.99,-122.04
250000,37.97,-122.05
87500,37.99,-122.06
137500,37.99,-122.06
136400,38,-122.05
75000,38,-122.05
156300,37.98,-122.03
140600,37.97,-122.04
178300,38,-122.03
175900,38.01,-122.03
139900,37.99,-122.04
138200,37.98,-122.03
178200,38,-122.02
169300,37.99,-122.03
161900,37.99,-122.02
166600,37.99,-122.03
148900,37.98,-122.03
165500,37.98,-122.01
194000,37.98,-122.01
226900,37.98,-122
202800,37.97,-122
211500,37.97,-122.01
165500,37.98,-122.02
161700,37.98,-122.02
192300,37.99,-122
193200,37.98,-122
184000,37.98,-121.99
217200,37.97,-121.99
182000,37.98,-122
161300,37.98,-122
161000,37.98,-122.01
144900,37.99,-122.01
259500,37.96,-121.95
210500,37.97,-121.97
244100,37.97,-121.97
184800,37.96,-121.97
229200,37.96,-121.96
196100,37.95,-121.96
204100,37.96,-121.98
240200,37.97,-121.97
231100,37.97,-121.98
213200,37.97,-121.98
207200,37.97,-121.99
184100,37.97,-121.99
179000,37.96,-122
190700,37.96,-122
167800,37.95,-121.96
246700,37.95,-121.97
126700,37.96,-121.98
260400,37.96,-121.99
200600,37.96,-121.99
267400,37.95,-121.98
265900,37.95,-121.98
206200,37.97,-122.01
171000,37.97,-122.02
151100,37.97,-122.03
160900,37.97,-122.04
166700,37.97,-122.03
106300,37.96,-122.04
112500,37.97,-122.04
151000,37.97,-122.04
151800,37.96,-122.04
159800,37.96,-122.05
165700,37.96,-122.04
175000,37.96,-122.04
182000,37.95,-122.05
190800,37.95,-122.05
298200,37.95,-122.01
305100,37.96,-122.02
162500,37.96,-122.03
220500,37.95,-122.03
208300,37.95,-122.02
202300,37.95,-122.03
237000,37.95,-122.02
213100,37.94,-122.02
322300,37.94,-122.01
267100,37.94,-122.02
268000,37.94,-122.01
273600,37.94,-122.01
339200,37.95,-122
330200,37.93,-122.01
163100,37.95,-122.04
231400,37.94,-122.04
227800,37.94,-122.05
197100,37.95,-122.04
144600,37.95,-122.05
279300,37.94,-122.03
344800,37.93,-122.03
266500,37.93,-122.05
184900,37.93,-122.05
234700,37.92,-122.05
351200,37.92,-122.02
358800,37.92,-122.03
367700,37.91,-122.01
275300,37.91,-122.03
232800,37.91,-122.06
216100,37.9,-122.06
114300,37.89,-122.06
226000,37.93,-122.07
252100,37.93,-122.07
225000,37.92,-122.07
250000,37.92,-122.08
264900,37.92,-122.08
259800,37.91,-122.07
292500,37.91,-122.07
306800,37.9,-122.08
306900,37.91,-122.09
266800,37.89,-122.07
283900,37.89,-122.08
288000,37.9,-122.08
268800,37.89,-122.07
263300,37.89,-122.07
340900,37.88,-122.06
397500,37.87,-122.05
271000,37.9,-122.05
335700,37.9,-122.05
310600,37.89,-122.05
349100,37.89,-122.04
321200,37.9,-122.05
275800,37.9,-122.04
356200,37.89,-122.02
312700,37.88,-122.04
390600,37.86,-122.03
469400,37.85,-122.04
258200,37.73,-121.94
260300,37.73,-121.94
275000,37.73,-121.93
350000,37.73,-121.93
250000,37.74,-121.95
266000,37.74,-121.95
269800,37.75,-121.94
157200,37.73,-121.92
343500,37.74,-121.93
296100,37.75,-121.94
312500,37.79,-121.97
345800,37.8,-121.98
343700,37.8,-121.98
359100,37.81,-121.98
403400,37.81,-121.96
356000,37.8,-121.97
369200,37.8,-121.94
341300,37.79,-121.97
356700,37.78,-121.95
425100,37.76,-121.96
356100,37.76,-121.94
461400,37.76,-121.93
432400,37.74,-121.92
434700,37.78,-121.93
350000,37.74,-121.96
381900,37.76,-121.97
324600,37.77,-121.97
399300,37.74,-121.98
443800,37.84,-122.02
386600,37.83,-122.01
256400,37.82,-122
2.00E+05,37.82,-121.99
500001,37.83,-122.03
294800,37.77,-121.99
188500,37.81,-121.99
359300,37.8,-122.02
358700,37.87,-122.03
287300,37.88,-122.02
441400,37.87,-122.02
494000,37.86,-122.03
500001,37.86,-122
500001,37.87,-121.97
398200,37.84,-121.96
500001,37.84,-122
500001,37.85,-121.96
372000,37.83,-121.99
351300,37.82,-121.98
450400,37.81,-121.95
382200,37.93,-122.1
500001,37.94,-122.12
294400,37.9,-122.1
500001,37.9,-122.14
455300,37.91,-122.12
406500,37.89,-122.09
310300,37.89,-122.1
279500,37.89,-122.11
348200,37.88,-122.11
433300,37.88,-122.12
257100,37.89,-122.12
350000,37.89,-122.13
426100,37.87,-122.13
394400,37.88,-122.14
387200,37.88,-122.07
99400,37.88,-122.08
85000,37.88,-122.08
102700,37.87,-122.08
186500,37.85,-122.06
155000,37.86,-122.07
252400,37.86,-122.06
206300,37.86,-122.07
73400,37.87,-122.08
367100,37.88,-122.1
402600,37.86,-122.09
314200,37.87,-122.11
454100,37.85,-122.12
500001,37.84,-122.08
416500,37.81,-122.12
364500,37.82,-122.12
369900,37.83,-122.11
500001,37.82,-122.08
314000,37.86,-122.14
389900,37.85,-122.14
355600,37.84,-122.14
370200,37.83,-122.16
404300,37.86,-122.16
354200,37.88,-122.18
399700,37.86,-122.18
434500,37.89,-122.16
401800,37.88,-122.17
423200,37.88,-122.17
438000,37.87,-122.17
475000,37.88,-122.22
367500,37.89,-122.2
378100,37.88,-122.2
500001,37.91,-122.18
500001,37.9,-122.2
500001,37.9,-122.18
499000,37.89,-122.18
204200,37.98,-121.84
166800,37.97,-121.81
213700,37.97,-121.78
162500,37.95,-121.83
500001,37.83,-121.94
500001,37.82,-121.89
500001,37.81,-121.91
485400,37.81,-121.82
210100,37.99,-121.96
194700,37.94,-121.96
181200,37.95,-121.96
285400,37.94,-121.95
307000,37.93,-121.97
353600,37.92,-122.01
365800,37.92,-122.01
427700,37.92,-121.99
366700,37.89,-121.93
237400,37.96,-121.92
288000,37.95,-121.94
329400,37.93,-121.91
291700,37.94,-121.94
320400,37.93,-121.94
286900,37.93,-121.93
312600,37.93,-121.93
253600,37.94,-121.95
205100,38.02,-122.25
197600,38.03,-122.25
198500,38.02,-122.21
310700,37.96,-122.2
171100,38.06,-122.23
147100,38.05,-122.23
155700,38.06,-122.21
197000,38.04,-122.2
203700,38.03,-122.26
134500,38.04,-122.27
150200,38.03,-122.26
123000,38.04,-122.26
147700,38.05,-122.25
174200,38.06,-122.32
178900,38,-122.28
173200,38,-122.29
175400,38.03,-122.36
162000,38,-122.3
191100,38,-122.31
195000,38.01,-122.31
193300,37.99,-122.28
198000,37.98,-122.26
243200,37.99,-122.27
218600,37.98,-122.27
184800,38.02,-122.26
269400,38.01,-122.24
235600,38.01,-122.24
237700,38,-122.25
170500,38,-122.26
246400,38,-122.26
240300,38,-122.27
248700,38,-122.27
272900,38,-122.26
209800,37.98,-122.29
201000,37.96,-122.28
272400,37.97,-122.27
184000,37.97,-122.3
164700,37.97,-122.3
227400,37.97,-122.29
149700,37.97,-122.3
190000,37.94,-122.29
196600,37.95,-122.32
191400,37.94,-122.31
194200,37.94,-122.31
185000,37.95,-122.32
157800,37.99,-122.31
164300,37.98,-122.3
161000,37.97,-122.32
171100,38.01,-122.32
109000,38,-122.33
170800,38,-122.31
173500,37.99,-122.32
162800,38,-122.32
85100,37.99,-122.34
175000,37.98,-122.33
112500,37.99,-122.33
212500,38,-122.39
104200,37.96,-122.36
80400,37.96,-122.36
69800,37.95,-122.36
81300,37.95,-122.37
76400,37.95,-122.37
68600,37.96,-122.37
67500,37.98,-122.41
131300,37.98,-122.34
132900,37.98,-122.35
110000,37.97,-122.34
113600,37.96,-122.35
112200,37.97,-122.35
113800,37.97,-122.35
134100,37.97,-122.32
156600,37.97,-122.32
158800,37.97,-122.33
150100,37.98,-122.33
130800,37.97,-122.33
120700,37.97,-122.34
129400,37.96,-122.33
114200,37.96,-122.35
97200,37.96,-122.35
97700,37.96,-122.35
110300,37.95,-122.35
93900,37.96,-122.35
107800,37.96,-122.36
133700,37.96,-122.32
182800,37.96,-122.32
146100,37.95,-122.32
120800,37.95,-122.33
133300,37.96,-122.34
103600,37.96,-122.34
165100,37.94,-122.32
210800,37.94,-122.32
186900,37.93,-122.32
144600,37.95,-122.33
140400,37.94,-122.33
140800,37.94,-122.33
141600,37.94,-122.33
139100,37.94,-122.33
150800,37.94,-122.33
134100,37.95,-122.34
135800,37.95,-122.33
142600,37.95,-122.33
135300,37.95,-122.34
133400,37.95,-122.34
135100,37.95,-122.34
111700,37.95,-122.34
111600,37.95,-122.35
114600,37.95,-122.35
104700,37.95,-122.36
143300,37.94,-122.34
140300,37.94,-122.34
145500,37.94,-122.34
143900,37.94,-122.34
105200,37.94,-122.35
105200,37.94,-122.35
95600,37.94,-122.35
81700,37.95,-122.36
79000,37.94,-122.36
105800,37.94,-122.36
72900,37.94,-122.36
79700,37.94,-122.36
71600,37.94,-122.37
88000,37.93,-122.35
84300,37.93,-122.35
79400,37.94,-122.36
121600,37.93,-122.36
69100,37.94,-122.37
37900,37.93,-122.37
269800,37.91,-122.38
274500,37.93,-122.42
275000,37.94,-122.41
95000,37.93,-122.34
91500,37.93,-122.35
86100,37.93,-122.36
87000,37.93,-122.36
84200,37.93,-122.37
93800,37.91,-122.33
94000,37.92,-122.35
104200,37.92,-122.36
186800,37.91,-122.35
90300,37.93,-122.33
111500,37.93,-122.33
88300,37.93,-122.34
112100,37.93,-122.34
156300,37.93,-122.35
140600,37.92,-122.32
122400,37.92,-122.33
129100,37.92,-122.32
119600,37.91,-122.32
167800,37.91,-122.31
178400,37.91,-122.31
177800,37.91,-122.31
286500,37.93,-122.31
253400,37.93,-122.31
247300,37.93,-122.32
267700,37.94,-122.32
321600,37.92,-122.3
288200,37.92,-122.29
401000,37.92,-122.29
304000,37.93,-122.3
261900,37.93,-122.31
22500,37.93,-122.32
183300,37.92,-122.31
220100,37.92,-122.31
195800,37.92,-122.31
186900,37.92,-122.32
212200,37.92,-122.31
239000,37.92,-122.3
218100,37.91,-122.31
200400,37.91,-122.3
209100,37.91,-122.3
217200,37.9,-122.3
223000,37.9,-122.3
141700,37.9,-122.3
162500,37.9,-122.3
311400,37.92,-122.29
263200,37.91,-122.29
262000,37.91,-122.29
273700,37.91,-122.29
234900,37.9,-122.29
358500,37.91,-122.28
333700,37.9,-122.28
287500,37.9,-122.28
324400,37.91,-122.28
315500,37.91,-122.27
331200,37.91,-122.28
109400,41.8,-124.17
85800,41.8,-124.3
73200,41.75,-124.23
68400,41.77,-124.21
74600,41.78,-124.19
78300,41.73,-124.22
66900,41.75,-124.21
105900,41.76,-124.17
69500,41.74,-124.16
122400,41.95,-124.14
75000,41.92,-124.16
103600,41.84,-124.3
103100,41.81,-124.15
152700,41.68,-123.91
116700,41.88,-123.83
71100,41.54,-123.92
212500,38.96,-119.94
187500,38.95,-119.95
87500,38.95,-119.95
92200,38.95,-119.95
91300,38.95,-119.94
173400,38.94,-119.95
2.00E+05,38.94,-119.93
84600,38.94,-119.97
107200,38.93,-119.97
114800,38.96,-119.98
131600,38.94,-119.96
104200,38.94,-119.96
110500,38.93,-119.96
136800,38.92,-119.94
109700,38.94,-119.98
99300,38.94,-119.98
103600,38.94,-119.99
118500,38.94,-119.99
141900,38.93,-119.99
85800,38.93,-119.98
90400,38.93,-119.98
86900,38.92,-119.98
89600,38.92,-119.98
313400,38.93,-120
126100,38.93,-120.01
126600,38.92,-120
103600,38.92,-120
96100,38.92,-120.01
104200,38.92,-120.01
107200,38.91,-120.02
101900,38.92,-120.02
94400,38.91,-120.01
86700,38.91,-120.01
100800,38.89,-120.01
114100,38.9,-120
107800,38.88,-119.99
134700,38.9,-119.98
162500,38.91,-119.92
127600,38.87,-120
109700,38.84,-119.96
121400,38.76,-120.02
117700,38.86,-120.04
118800,38.89,-120.03
97600,38.86,-120.02
87500,39.06,-120.13
126000,39.04,-120.16
206300,39.01,-120.16
437500,39.01,-120.06
500001,38.91,-120.1
172200,38.91,-120.97
163400,38.81,-121.04
113200,38.94,-120.72
127300,38.91,-120.88
128600,38.86,-120.92
128200,38.83,-120.87
132600,38.81,-120.84
119300,38.89,-120.81
118500,38.83,-120.79
120100,38.85,-120.71
87500,38.87,-120.5
95500,38.9,-120.3
213300,38.68,-121.09
239600,38.67,-121.08
173400,38.66,-121.07
228900,38.7,-121.06
217500,38.58,-121
197500,38.73,-121.01
172500,38.69,-120.99
198900,38.66,-121.02
187900,38.67,-120.99
186600,38.67,-120.98
163300,38.66,-120.98
176900,38.68,-120.98
217100,38.69,-120.95
180800,38.66,-120.96
300600,38.65,-120.97
170100,38.65,-120.93
207600,38.62,-120.91
202800,38.79,-120.95
196300,38.77,-120.93
230600,38.73,-120.91
167400,38.71,-120.87
184600,38.77,-120.84
146100,38.75,-120.86
128300,38.74,-120.83
142600,38.73,-120.84
120500,38.73,-120.81
111300,38.74,-120.78
121600,38.74,-120.81
148500,38.76,-120.76
108300,38.73,-120.76
127900,38.73,-120.78
128600,38.73,-120.81
150900,38.72,-120.78
138100,38.76,-120.67
158700,38.75,-120.7
141300,38.73,-120.71
141200,38.77,-120.58
108700,38.77,-120.58
106900,38.76,-120.6
94700,38.76,-120.59
117500,38.75,-120.63
151700,38.69,-120.7
140200,38.73,-120.63
132200,38.71,-120.62
131700,38.68,-120.63
136600,38.75,-120.54
133800,38.6,-120.76
126400,38.61,-120.66
118800,38.57,-120.72
1.00E+05,38.53,-120.59
98000,38.61,-120.44
115600,38.71,-120.32
162500,38.8,-120.08
170700,38.58,-120.88
208300,38.63,-120.84
118800,38.67,-120.81
155900,38.65,-120.76
141400,38.69,-120.85
138500,38.7,-120.79
56700,36.73,-119.81
49600,36.73,-119.81
47500,36.74,-119.81
47500,36.73,-119.79
44800,36.73,-119.8
50400,36.72,-119.8
56700,36.72,-119.81
59200,36.73,-119.81
53000,36.73,-119.77
47700,36.72,-119.77
43300,36.73,-119.78
52600,36.73,-119.77
46900,36.75,-119.77
93900,36.74,-119.77
90300,36.74,-119.78
50000,36.75,-119.78
56400,36.75,-119.78
39600,36.74,-119.79
75000,36.74,-119.79
51800,36.74,-119.8
61200,36.75,-119.8
46700,36.75,-119.79
43800,36.74,-119.82
52600,36.72,-119.82
54100,36.72,-119.82
62100,36.73,-119.83
67500,36.72,-119.83
73900,36.71,-119.83
53000,36.72,-119.79
53500,36.71,-119.8
52800,36.71,-119.81
48500,36.72,-119.8
57800,36.72,-119.8
49500,36.7,-119.79
51300,36.7,-119.8
52500,36.7,-119.81
34400,36.72,-119.78
44100,36.72,-119.79
45300,36.71,-119.78
61800,36.71,-119.74
44400,36.71,-119.76
60600,36.72,-119.76
49800,36.71,-119.75
50800,36.73,-119.74
58500,36.72,-119.74
60800,36.72,-119.75
52600,36.73,-119.76
45500,36.73,-119.76
52100,36.73,-119.75
50000,36.73,-119.74
93100,36.75,-119.69
120300,36.74,-119.67
62500,36.74,-119.69
93100,36.75,-119.69
117900,36.73,-119.67
171700,36.73,-119.69
121600,36.74,-119.69
108300,36.71,-119.69
153800,36.72,-119.67
225000,36.73,-119.73
65900,36.73,-119.72
127200,36.72,-119.72
89500,36.72,-119.73
54200,36.73,-119.73
151400,36.73,-119.71
91600,36.71,-119.72
70400,36.72,-119.73
49300,36.68,-119.73
88300,36.69,-119.69
74200,36.68,-119.76
92300,36.65,-119.67
110400,36.64,-119.63
58000,36.62,-119.65
65300,36.63,-119.68
89500,36.65,-119.74
61200,36.62,-119.68
92800,36.62,-119.73
92600,36.59,-119.73
66700,36.68,-119.8
68400,36.65,-119.78
96000,36.64,-119.82
74200,36.65,-119.8
81300,36.73,-119.89
67900,36.72,-119.87
78300,36.7,-119.89
96700,36.74,-119.85
72000,36.77,-119.84
67300,36.76,-119.83
48800,36.75,-119.82
57100,36.75,-119.84
55600,36.75,-119.83
67900,36.76,-119.81
54200,36.76,-119.81
55100,36.75,-119.81
66900,36.76,-119.82
68500,36.76,-119.82
69200,36.76,-119.8
58400,36.75,-119.8
57100,36.76,-119.81
78400,36.76,-119.8
56100,36.76,-119.79
